article_id,sentence_id,text,labels
697454736,89,"He mentions the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way, as Cardinal Müller told Edward Pentin in a Sept. 28 interview published in the National Catholic Register.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
697454736,90,In fact the statement of the Argentine bishops only speaks of the possibility of “access to the sacraments of Reconciliation and the Eucharist.” This could reasonably be interpreted as going to confession before receiving Holy Communion.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,92,The same applies to statements of Pope Francis and Cardinal Schoenborn mentioned by Ferrara.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,93,Pope Francis defers to the exposition of Amoris laetitia by Cardinal Schoenborn given in April 2016 when the exhortation was made public.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,94,"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,95,"Once again, Mr. Ferrara assumes this means access to Holy Communion without prior sacramental confession.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,96,"With regard to the letter thanking the Bishops of Malta, it should be noted that Edward Pentin mentions a letter of Cardinal Baldiserri not a letter of Pope Francis.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,97,"Moreover, this letter has not been made public so we don't know exactly what it says other than an expression of thanks.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,98,This seems to be very thin evidence for claiming Pope Francis wishes the bishops to admit public adulterers to the sacraments while continuing in their adulterous relations.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,99,"As a lawyer, Ferrara should have a better sense of what really counts as evidence.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,100,"As a Christian, he should also be mindful of the command against bearing false witness.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,102,"Beyond these considerations, I wish to express a personal concern I have about Mr. Ferrara's standing in the Catholic Church.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,103,He says that Dr. Goldstein and I are “foot soldiers of a Leviathan Church” because we defend the Roman Pontiff.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
697454736,104,Does Mr. Ferrara believe that the Catholic Church under Pope Francis is a “Leviathan Church” and not the Catholic Church?,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,105,"If this is so, then it would suggest that Mr. Ferrara is refusing submission to the Roman Pontiff and communion with the members of the Church subject to him.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,106,"This, though, is the very definition of schism found in the Catechism of the Catholic Church, 2089 and the 1983 CIC canon 751.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,107,I hope Mr. Ferrara can clarify what he means by the “Leviathan Church” under Pope Francis.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,108,A more simple question to him would be this: “Are you refusing submission to the Roman Pontiff or communion with the members subject to him?”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,110,I apologize ahead of time if I misconstrued his words.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,111,"I believe, though, my question is reasonable in light of his reference to a “Leviathan Church” distinct from “the dictates of the Immortal God in heaven.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,113,Chris Ferrara to Robert Fastiggi • 9 hours ago,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,115,"If Dr. Fastiggi wishes to continue to pretend, despite a growing mountain of evidence, that Pope Francis has not in fact approved of the admission of public adulterers to Holy Communion--just as he did when Archbishop of Buenos Aires, and just as he did with the woman he telephoned in Argentina—then I cannot help him.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,117,"As for my metaphorical reference to a “Leviathan Church,” I am afraid Dr. Fastiggi has succumbed to an unfortunate literal-mindedness.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
697454736,118,"To make it clear for him, I am contending that he and his co-author treat the Pope as if he were the absolute ruler of Hobbes’s Leviathan.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,119,"I do not, as should be obvious, argue that this Leviathan Church actually exists.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,120,That it does not and cannot exist is precisely my point.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,122,"Dr. Fastiggi’s inapt citation to Canon 751 and his clumsy and insulting questions about my “standing in the Catholic Church” and whether I am “refusing submission to the Roman Pontiff” demonstrate a pronounced lack of comprehension of pertinent ecclesiological and theological basics, and a rather embarrassing lack of rhetorical finesse.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
697454736,123,"Raising objections to a papal document because it appears to depart from sound orthodoxy is hardly “refusing submission to the Roman Pontiff,” who has not, at any rate, actually commanded anyone to “submit” to anything via AL.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,125,I respectfully suggest that Dr. Fastiggi’s comments evince a need for serious study and reflection before he ventures further opinions on this controversy in public.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
697454736,127,Editor’s Note: Paragraph breaks added for readability.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,0,Security Guard Jesus Campos Shot During The Vegas Massacre Raises New Questions About Official Narrative,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,2,"The infamous security guard at the Mandalay Bay Hotel, who was allegedly shot stopping the massacre in Las Vegas over a week ago is not listed or registered as such.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,3,"Jesus Campos, who the narrative is constantly changing around, is still a source of mystery.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,4,So who is Jesus Campos?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,5,"That burning question has bothered many since the release of his name, but there’s been no photograph of this alleged hero, even though we’ve already seen crime scene images of the guns Stephen Paddock allegedly dragged up to his 32nd-floor hotel room.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,6,"The ever-changing narrative now though, seems to swirl around this unknown mystery security guard.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,7,"At first, Campos, a guard at the Mandalay Bay Resort and Casino, was hailed a hero for helping guide police to gunman Stephen Paddock’s room on the 32nd floor.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,8,Police said Campos was shot in the leg at the end of Paddock’s assault on concertgoers—potentially distracting the gunman and causing him to panic and kill himself.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,9,"But now, questions have been raised after Clark County Sheriff Joe Lombardo revised the timeline and said Campos had actually been shot about 9:59 p.m. a (full six minutes before the mass shooting began at 10:05 p.m.) which means the guard could have instead led Paddock to start opening fire on the crowd for fear of being caught.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,10,"Police have said it was difficult to identify the source of the bullets during the attack, and the confusion added more minutes to their lengthy response.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,11,But the revised timeline shows officers would have known where Paddock was before the mass shooting even started.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,12,Did Campos call 911?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,13,What happened during those six minutes?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,14,Much of Campos’s story and background remains a mystery.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,15,–Newsweek,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,16,"Campos’s co-worker Liliana Rodriguez started a GoFundMe account for him on October 3, explaining that he’d been shot while on “random patrol” and it could have been anyone of us.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,17,"“Funds will be used to provide relief and financial support for him while he gets back on his feet,” Rodriguez’s online petition says.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,18,“This is a young man that I work with day in and day out.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,19,Any financial support would be appreciated for the time he would need to recover.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,20,"Strangely, a picture of Campos wasn’t displayed as part of the fund because Rodriguez indicated that “due to privacy from the media we do not feel comfortable publishing a photo.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,21,There are obviously certain things that the FBI and other investigators seem intent on covering up.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,22,Their own narrative is quickly shattering.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,23,"Las Vegas Metro Police Undersheriff Kevin McMahill explained more about Campos’s actions the night of the shooting, helping fill in some of what happened ahead of the attack, but unfortunately, it only added more questions and gave little in the way of answers.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,24,"McMahill told KNPR, a local NPR affiliate, that Campos went up to the 32nd floor to investigate a door alarm.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,25,"While on the 32nd floor, he found that a stairwell door was jammed and radioed down to maintenance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,26,Campos heard a drilling sound and thought it was odd.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,27,A maintenance worker came up to the 32nd floor.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,28,"As the pair started talking, Paddock began firing through the door of his room, first with a single-fire gun and then with a rapid-fire rifle.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,29,"Police have said that when Campos radioed what happened, it helped them track where Paddock was holed up – so why change the narrative to make it even more unbelievable?","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,30,"And still, none of this explains why Campos is not registered as a security guard either, and why the timeline is being changed publically.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,31,What exactly do they want us to believe?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
697472447,32,Article posted with permission from SHTFPlan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,0,Eyewitness Confessional: There Was An Active Shooter Targeting The Bellagio Hotel During The Las Vegas Massacre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,2,"In yet another astonishing eyewitness report that contradicts the official story surrounding the worst mass shooting in American history, a married couple who were celebrating their 10th anniversary in Las Vegas at the time of the shooting have come forward to reveal that there was an active shooter inside the Bellagio Hotel around the same time that supposed lone gunman Stephen Paddock was found dead.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
697959084,3,"During the confessional, a Canadian man by the name of Jeff detailed the fact that he and his wife were in the Bellagio Resort and Casino around 11:20pm on the night of the shooting when panic broke out in the hotels lobby.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,4,Jeff begins the interview by making clear his belief that there were multiple active shooters targeting different places in Las Vegas on the night of the attack.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,5,"“First of all, I think what needs to be said is that, from my perspective, there were multiple events that occurred around Las Vegas, up and down the Strip that night.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,6,"It wasn’t just centralized around the Mandalay Hotel,” the witness claimed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,7,The eyewitness then goes on to directly say that he and his wife were involved in an active shooter situation at a different hotel that authorities have so far done everything in their power to cover-up.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,8,“My wife and I were in Las Vegas celebrating our 10th anniversary and on October 1st we were involved in an incident with an active shooter at the Bellagio.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,9,"There is no mistake in my mind about it,” he continued.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,10,Jeff then describes a scene in which he and his wife were walking through the main lobby when screams and gunfire erupted.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,11,"Keep in mind, this is all information that the police and the FBI has hidden from the American people.","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
697959084,12,"“All of a sudden there was just a crescendo of screams that started behind us in the lobby,” he claimed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,13,“Then I heard somebody yell ‘there’s a shooter!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,14,"There’s a shooter!’ And then I heard like five or six pops, like unmistakable gunfire, unmistakably.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,15,“That was about 11:20 when we heard the shots and the screams… at that point you could hear and see the screams and see hundreds of people coming towards us.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,16,"Amazingly, as Shepard Ambellas noted, “The man’s claims match up to actual events captured in police audio recordings from the night of the shooting which confirms that between 11:15 and 11:18 p.m. on the night of Oct. 1 there was, in fact, something going on at the Bellagio.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,17,"This testimony also backs up claims by another eyewitness, Rene Downs, who has spent the past few days doing interviews about a shooter inside the Bellagio Hotel.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697959084,18,Slowly but surely we are starting to see the official narrative regarding the Las Vegas Massacre be completely destroyed.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
697959084,19,At this point it is strikingly obvious that authorities have lied to the American people about the worst mass shooting in our countries history.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
697959084,20,One can only speculate as to what the reasons for these lies actually are?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,0,Two DREAMERs Caught Smuggling Illegal Aliens,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,2,"Or rather, ""Two illegal aliens caught smuggling less glamorous illegal aliens.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
697996062,3,"The distinction between the illegal aliens who benefited from Obama's illegal amnesty and other illegals has always been a matter of rhetoric, not substance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,4,And illegal aliens are not a racial or ethnic group.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,5,They're an industry: an economic industry and a political industry.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,6,"If you legalize them, you move closer to legalizing all illegals.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
697996062,7,Meanwhile DREAMERs continue violating the law.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,8,In more ways than one.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,9,"Customs and Border Protection said the first smuggling attempt was broken up on Oct. 4, after Border Patrol agents stopped a car at a checkpoint on Interstate 35 and discovered two illegal immigrants from Brazil hiding in the trunk.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
697996062,10,"The driver of the car was from Guatemala, a juvenile who had been approved by the Obama administration for a DACA permit in 2016.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
